user:adam.c
1323803635
:000000 100644 0000000... 2411006... A	.gitignore
:100644 100644 5e8e00f... cfe8d4b... M	administrator/language/en-GB/en-GB.mod_latest.sys.ini
:100644 100644 583b9f8... a320505... M	administrator/language/en-GB/en-GB.mod_logged.ini
:100644 100644 704e9b8... d504bc4... M	administrator/language/en-GB/en-GB.mod_logged.sys.ini
:100644 100644 85ef3ae... 7a65a1d... M	administrator/language/en-GB/en-GB.mod_login.ini
:100644 100644 1322e73... 45ae34b... M	administrator/language/en-GB/en-GB.mod_login.sys.ini
:100644 100644 5c5ef79... fca9a4a... M	administrator/language/en-GB/en-GB.mod_menu.ini
:100644 100644 b39728e... 3393756... M	administrator/language/en-GB/en-GB.mod_menu.sys.ini
:100644 100644 b93e13c... 3081448... M	administrator/language/en-GB/en-GB.mod_multilangstatus.ini
:100644 100644 341814f... 53a3546... M	administrator/language/en-GB/en-GB.mod_multilangstatus.sys.ini
:100644 100644 9f4445f... 7ca96ad... M	administrator/language/en-GB/en-GB.mod_popular.ini
:100644 100644 253e97a... 368040e... M	administrator/language/en-GB/en-GB.mod_popular.sys.ini
:100644 100644 a2fafdf... 2022d7e... M	administrator/language/en-GB/en-GB.mod_quickicon.ini
:100644 100644 373fe54... b30b922... M	administrator/language/en-GB/en-GB.mod_quickicon.sys.ini
:100644 100644 bfb9ba5... f4051ec... M	administrator/language/en-GB/en-GB.mod_status.ini
:100644 100644 884b963... c42bdd2... M	administrator/language/en-GB/en-GB.mod_status.sys.ini
:100644 100644 201686c... bc33d78... M	administrator/language/en-GB/en-GB.mod_submenu.ini
:100644 100644 af71183... ff80315... M	administrator/language/en-GB/en-GB.mod_submenu.sys.ini
:100644 100644 8d05bd6... 458bd60... M	administrator/language/en-GB/en-GB.mod_title.ini
:100644 100644 463f59e... a424d8b... M	administrator/language/en-GB/en-GB.mod_title.sys.ini
:100644 100644 bf70972... e2d3e8d... M	administrator/language/en-GB/en-GB.mod_toolbar.ini
:100644 100644 25d8497... 7640122... M	administrator/language/en-GB/en-GB.mod_toolbar.sys.ini
:100644 100644 62ebfe2... a050e20... M	administrator/language/en-GB/en-GB.plg_authentication_gmail.ini
:100644 100644 13ddba7... c388b9b... M	administrator/language/en-GB/en-GB.plg_authentication_gmail.sys.ini
:100644 100644 6ef8b7a... 9b82ad8... M	administrator/language/en-GB/en-GB.plg_authentication_joomla.ini
:100644 100644 8a5750e... 9b82ad8... M	administrator/language/en-GB/en-GB.plg_authentication_joomla.sys.ini
:100644 100644 016325a... 5824930... M	administrator/language/en-GB/en-GB.plg_authentication_ldap.ini
:100644 100644 edf2582... 9d333a4... M	administrator/language/en-GB/en-GB.plg_authentication_ldap.sys.ini
:100644 100644 aba4a19... e5c064b... M	administrator/language/en-GB/en-GB.plg_content_emailcloak.ini
:100644 100644 00825a5... f04e25e... M	administrator/language/en-GB/en-GB.plg_content_emailcloak.sys.ini
:100644 100644 4019eed... b0d2cb8... M	administrator/language/en-GB/en-GB.plg_content_geshi.ini
:100644 100644 79f3f3c... b0d2cb8... M	administrator/language/en-GB/en-GB.plg_content_geshi.sys.ini
:100644 100644 902d260... 4c8b587... M	administrator/language/en-GB/en-GB.plg_content_joomla.ini
:100644 100644 9e8875a... 2190231... M	administrator/language/en-GB/en-GB.plg_content_joomla.sys.ini
:100644 100644 2c244de... 3e47451... M	administrator/language/en-GB/en-GB.plg_content_loadmodule.ini
:100644 100644 5f5cb10... 36e5b74... M	administrator/language/en-GB/en-GB.plg_content_loadmodule.sys.ini
:100644 100644 11b9d92... c8f8da2... M	administrator/language/en-GB/en-GB.plg_content_pagebreak.ini
:100644 100644 ddd85dd... 6d6995e... M	administrator/language/en-GB/en-GB.plg_content_pagebreak.sys.ini
:100644 100644 46d60e4... 8f0aade... M	administrator/language/en-GB/en-GB.plg_content_pagenavigation.ini
:100644 100644 691712d... b0eb3a7... M	administrator/language/en-GB/en-GB.plg_content_pagenavigation.sys.ini
:100644 100644 95d1fdb... 1ee4919... M	administrator/language/en-GB/en-GB.plg_content_vote.ini
:100644 100644 8e2ded7... 5e522f2... M	administrator/language/en-GB/en-GB.plg_content_vote.sys.ini
:100644 100644 af7c565... 128ac95... M	administrator/language/en-GB/en-GB.plg_editors-xtd_article.ini
:100644 100644 54ba1b4... 1d4ec62... M	administrator/language/en-GB/en-GB.plg_editors-xtd_article.sys.ini
:100644 100644 0c4f72a... 2a25da2... M	administrator/language/en-GB/en-GB.plg_editors-xtd_image.ini
:100644 100644 5ac0e62... 505aaad... M	administrator/language/en-GB/en-GB.plg_editors-xtd_image.sys.ini
:100644 100644 b2e0907... de5de76... M	administrator/language/en-GB/en-GB.plg_editors-xtd_pagebreak.ini
:100644 100644 6f2da91... 1784b3b... M	administrator/language/en-GB/en-GB.plg_editors-xtd_pagebreak.sys.ini
:100644 100644 e6ef576... 0dfec93... M	administrator/language/en-GB/en-GB.plg_editors-xtd_readmore.ini
:100644 100644 f4c119a... 25b68cd... M	administrator/language/en-GB/en-GB.plg_editors-xtd_readmore.sys.ini
:100644 100644 13f74f7... 7df721b... M	administrator/language/en-GB/en-GB.plg_editors_codemirror.ini
:100644 100644 c8832db... 7c04f90... M	administrator/language/en-GB/en-GB.plg_editors_codemirror.sys.ini
:100644 100644 bbb0033... e585353... M	administrator/language/en-GB/en-GB.plg_editors_none.ini
:100644 100644 fb70b38... e585353... M	administrator/language/en-GB/en-GB.plg_editors_none.sys.ini
:100644 100644 1c8b733... b4e76b3... M	administrator/language/en-GB/en-GB.plg_editors_tinymce.ini
:100644 100644 9a5b3b1... 4ad7739... M	administrator/language/en-GB/en-GB.plg_editors_tinymce.sys.ini
:100644 100644 4495391... 4040f0c... M	administrator/language/en-GB/en-GB.plg_extension_joomla.ini
:100644 100644 853ee5f... 7946a36... M	administrator/language/en-GB/en-GB.plg_extension_joomla.sys.ini
:100644 100644 9c9bbf9... 4f32f65... M	administrator/language/en-GB/en-GB.plg_search_categories.ini
:100644 100644 03c68d8... b3da2fb... M	administrator/language/en-GB/en-GB.plg_search_categories.sys.ini
:100644 100644 b55701f... 2f54842... M	administrator/language/en-GB/en-GB.plg_search_contacts.ini
:100644 100644 644ac84... 999538e... M	administrator/language/en-GB/en-GB.plg_search_contacts.sys.ini
:100644 100644 095fc1b... 6706efc... M	administrator/language/en-GB/en-GB.plg_search_content.ini
:100644 100644 ac42934... 3011790... M	administrator/language/en-GB/en-GB.plg_search_content.sys.ini
:100644 100644 8e9c3d5... 7f1c08c... M	administrator/language/en-GB/en-GB.plg_search_newsfeeds.ini
:100644 100644 1400f9b... 9a5221f... M	administrator/language/en-GB/en-GB.plg_search_newsfeeds.sys.ini
:100644 100644 bb5139b... a590529... M	administrator/language/en-GB/en-GB.plg_search_weblinks.ini
:100644 100644 7de7e9e... 9bc4c95... M	administrator/language/en-GB/en-GB.plg_search_weblinks.sys.ini
:100644 100644 54aa691... d1920f0... M	administrator/language/en-GB/en-GB.plg_system_cache.ini
:100644 100644 532ae00... 14be9c4... M	administrator/language/en-GB/en-GB.plg_system_cache.sys.ini
:100644 100644 8adcf05... 3d22e7a... M	administrator/language/en-GB/en-GB.plg_system_debug.ini
:100644 100644 77a88d3... a2bbb5c... M	administrator/language/en-GB/en-GB.plg_system_debug.sys.ini
:100644 100644 fce31e6... e771cf0... M	administrator/language/en-GB/en-GB.plg_system_languagefilter.ini
:100644 100644 5d781fb... e3ab179... M	administrator/language/en-GB/en-GB.plg_system_languagefilter.sys.ini
:100644 100644 3dc519e... 341e2cf... M	administrator/language/en-GB/en-GB.plg_system_log.ini
:100644 100644 410e1c0... 412b770... M	administrator/language/en-GB/en-GB.plg_system_log.sys.ini
:100644 100644 adae857... 287b0c5... M	administrator/language/en-GB/en-GB.plg_system_logout.ini
:100644 100644 f081e59... b13fd0c... M	administrator/language/en-GB/en-GB.plg_system_logout.sys.ini
:100644 100644 9c754a2... 6df7fb2... M	administrator/language/en-GB/en-GB.plg_system_p3p.ini
:100644 100644 fd5cd79... 8a69dba... M	administrator/language/en-GB/en-GB.plg_system_p3p.sys.ini
:100644 100644 19c2580... 3feefea... M	administrator/language/en-GB/en-GB.plg_system_redirect.ini
:100644 100644 a104ef8... 3feefea... M	administrator/language/en-GB/en-GB.plg_system_redirect.sys.ini
:100644 100644 45351b4... 14bcf80... M	administrator/language/en-GB/en-GB.plg_system_remember.ini
:100644 100644 6ebae57... 14bcf80... M	administrator/language/en-GB/en-GB.plg_system_remember.sys.ini
:100644 100644 0229ab1... ad9b8cd... M	administrator/language/en-GB/en-GB.plg_system_sef.ini
:100644 100644 fc4b238... ad9b8cd... M	administrator/language/en-GB/en-GB.plg_system_sef.sys.ini
:100644 100644 4ae9153... 020f594... M	administrator/language/en-GB/en-GB.plg_user_contactcreator.ini
:100644 100644 3bd6937... 8839888... M	administrator/language/en-GB/en-GB.plg_user_contactcreator.sys.ini
:100644 100644 7991cd7... bdc124a... M	administrator/language/en-GB/en-GB.plg_user_joomla.ini
:100644 100644 82a94f2... 55c70aa... M	administrator/language/en-GB/en-GB.plg_user_joomla.sys.ini
:100644 100644 a49c2c5... 6ad81cc... M	administrator/language/en-GB/en-GB.plg_user_profile.ini
:100644 100644 296d777... 7cea4f7... M	administrator/language/en-GB/en-GB.plg_user_profile.sys.ini
:100644 100644 c4fce82... 2d9a70e... M	administrator/language/en-GB/en-GB.tpl_bluestork.ini
:100644 100644 ea9ac68... 1e8a39f... M	administrator/language/en-GB/en-GB.tpl_bluestork.sys.ini
:100644 100644 2f15716... f7b8b98... M	administrator/language/en-GB/en-GB.xml
:100644 100644 22688a7... 35a8f70... M	administrator/manifests/files/joomla.xml
:100644 100644 d9fb7fb... 943a5d6... M	administrator/manifests/libraries/joomla.xml
:100644 100644 c37548b... c636a88... M	administrator/manifests/libraries/phpmailer.xml
:100644 100644 6b5c687... 8ccfed3... M	administrator/manifests/libraries/phputf8.xml
:100644 100644 6c33c92... d83f320... M	administrator/manifests/libraries/simplepie.xml
:100644 100644 e90d170... edeabf1... M	administrator/manifests/packages/pkg_joomla.xml
:100644 100644 5b00566... c17b566... M	administrator/modules/mod_custom/mod_custom.php
:100644 100644 97726b7... 6ad82c1... M	administrator/modules/mod_custom/mod_custom.xml
:100644 100644 b7a3ec6... 816dc87... M	administrator/modules/mod_custom/tmpl/default.php
:100644 100644 018f3b4... ea12d7e... M	administrator/modules/mod_feed/helper.php
:100644 100644 057d399... ad08d62... M	administrator/modules/mod_feed/mod_feed.php
:100644 100644 89fcb23... e8d0831... M	administrator/modules/mod_feed/mod_feed.xml
:100644 100644 da61b75... 16b632f... M	administrator/modules/mod_feed/tmpl/default.php
:100644 100644 132d989... 7850386... M	administrator/modules/mod_latest/helper.php
:100644 100644 63e3713... 73d98ab... M	administrator/modules/mod_latest/mod_latest.php
:100644 100644 6433098... d41c470... M	administrator/modules/mod_latest/mod_latest.xml
:100644 100644 2579052... ad51069... M	administrator/modules/mod_latest/tmpl/default.php
:100644 100644 bfbdc77... 73e0301... M	administrator/modules/mod_logged/helper.php
:100644 100644 b1abd6e... 4d7257c... M	administrator/modules/mod_logged/mod_logged.php
:100644 100644 79b2923... 39f309d... M	administrator/modules/mod_logged/mod_logged.xml
:100644 100644 fd40b6f... 73b1d36... M	administrator/modules/mod_logged/tmpl/default.php
:100644 100644 5a784c5... 159136c... M	administrator/modules/mod_login/helper.php
:100644 100644 f4c3441... 0a2a967... M	administrator/modules/mod_login/mod_login.php
:100644 100644 cf9ceb0... a7169f1... M	administrator/modules/mod_login/mod_login.xml
:100644 100644 5353c00... 7efe4db... M	administrator/modules/mod_login/tmpl/default.php
:100644 100644 cd27568... 214ff58... M	administrator/modules/mod_menu/helper.php
:100644 100644 74d8746... 9ddea19... M	administrator/modules/mod_menu/menu.php
:100644 100644 3e5837d... 8d8eb50... M	administrator/modules/mod_menu/mod_menu.php
:100644 100644 da07fad... 2d338db... M	administrator/modules/mod_menu/mod_menu.xml
:100644 100644 b8fd6cb... 651b254... M	administrator/modules/mod_menu/tmpl/default.php
:100644 100644 105d932... 6627a46... M	administrator/modules/mod_menu/tmpl/default_disabled.php
:100644 100644 a7893c7... 067b52b... M	administrator/modules/mod_menu/tmpl/default_enabled.php
:100644 100644 263a955... 365473f... M	administrator/modules/mod_multilangstatus/language/en-GB/en-GB.mod_multilangstatus.ini
:100644 100644 3ac6fd7... 365473f... M	administrator/modules/mod_multilangstatus/language/en-GB/en-GB.mod_multilangstatus.sys.ini
:100644 100644 9b06f91... 512318a... M	administrator/modules/mod_multilangstatus/mod_multilangstatus.php
:100644 100644 5c181c9... 4fbbad0... M	administrator/modules/mod_multilangstatus/mod_multilangstatus.xml
:100644 100644 94d5953... 1b9acb2... M	administrator/modules/mod_multilangstatus/tmpl/default.php
:100644 100644 37379c1... df1fc0f... M	administrator/modules/mod_popular/helper.php
:100644 100644 c89eb9e... fbe16b2... M	administrator/modules/mod_popular/mod_popular.php
:100644 100644 2af209b... 419ed09... M	administrator/modules/mod_popular/mod_popular.xml
:100644 100644 8d22311... ba368a3... M	administrator/modules/mod_popular/tmpl/default.php
:100644 100644 180f9cf... c7c7b2b... M	administrator/modules/mod_quickicon/helper.php
:100644 100644 47a69ed... 2c7189d... M	administrator/modules/mod_quickicon/mod_quickicon.php
:100644 100644 3b17f37... d9294e9... M	administrator/modules/mod_quickicon/mod_quickicon.xml
:100644 100644 d34b333... b3ed782... M	administrator/modules/mod_quickicon/tmpl/default.php
:100644 100644 190c904... de06e24... M	administrator/modules/mod_status/mod_status.php
:100644 100644 da79038... f8c5cbe... M	administrator/modules/mod_status/mod_status.xml
:100644 100644 2c4cf45... 67d782e... M	administrator/modules/mod_status/tmpl/default.php
:100644 100644 2d54d18... 27c3e9e... M	administrator/modules/mod_submenu/helper.php
:100644 100644 6e769a8... 6969c6b... M	administrator/modules/mod_submenu/mod_submenu.php
:100644 100644 a093cd4... fdcb7b1... M	administrator/modules/mod_submenu/mod_submenu.xml
:100644 100644 9c59a11... 7e3a509... M	administrator/modules/mod_submenu/tmpl/default.php
:100644 100644 4dc3a5c... a703f26... M	administrator/modules/mod_title/mod_title.php
:100644 100644 fc14600... 8b72bb7... M	administrator/modules/mod_title/mod_title.xml
:100644 100644 7d2214a... 3477d60... M	administrator/modules/mod_title/tmpl/default.php
:100644 100644 ccf2b5f... 1cfbacd... M	administrator/modules/mod_toolbar/mod_toolbar.php
:100644 100644 669883d... 99b28cd... M	administrator/modules/mod_toolbar/mod_toolbar.xml
:100644 100644 07775d1... b2819bc... M	administrator/modules/mod_toolbar/tmpl/default.php
:100644 100644 d09cec9... 4c7454d... M	administrator/templates/bluestork/component.php
:100644 100644 8c844c7... 87a7f39... M	administrator/templates/bluestork/cpanel.php
:100644 100644 9d04f0b... 8c0b46f... M	administrator/templates/bluestork/css/highcontrast.css
:100644 100644 b50ad24... 6739fc0... M	administrator/templates/bluestork/css/ie7.css
:100644 100644 c3c16a0... 9a9da38... M	administrator/templates/bluestork/css/ie8.css
